26896,691,A,RAD SVC B,Radio Service B,Other,Radio Shop,2
27024,699,A,CATS1,CATS Ch. 1 (base to mobile),Transportation,Charlotte Area Transit System (CATS),2
27056,69b,A,CATS2,CATS Ch. 2 (base to mobile),Transportation,Charlotte Area Transit System (CATS),2
27920,6d1,A,WATERMETR,Water Meter Readings,Other,Charlotte-Mecklenburg Services,2
27984,6d5,A,WATER,Water/Sewer,Other,Charlotte-Mecklenburg Services,2
28016,6d7,A,WATER,Water - Sanitation,Other,Charlotte-Mecklenburg Services,2
28048,6d9,A,WATER,Water/Sewer,Other,Charlotte-Mecklenburg Services,2
28080,6db,A,WATER,Water/Sewer,Other,Charlotte-Mecklenburg Services,2
28112,6dd,A,WATERREST,Water Restrictions Violations,Other,Charlotte-Mecklenburg Services,2
28144,6df,A,WATER,Water,Other,Charlotte-Mecklenburg Services,2
28176,6.00E+01,A,WATER,Water/Sewer,Other,Charlotte-Mecklenburg Services,2
28208,6.00E+03,A,WATER,Water/Sewer,Other,Charlotte-Mecklenburg Services,2
28240,6.00E+05,A,WATER2,Water Ch. 2,Other,Charlotte-Mecklenburg Services,2
28304,6.00E+09,A,INVESACC,Unidentified PD - Investigators Accident,Law Tac,Unidentified/Depreciated,2
32016,7d1,A,MC ABC1,ABC Channel 1,Law Tac,Miscellaneous,2
32048,7d3,A,MC ABC2,ABC Channel 2,Law Tac,Miscellaneous,2
32080,7d5,A,MC ABC3,ABC Channel 3,Law Tac,Miscellaneous,2
33104,815,A,STREETS,Public Works - Streets,Other,Charlotte-Mecklenburg Services,2
33136,817,A,BOA SECUR,Bank of America Building Security,Security,Miscellaneous,2
33328,823,A,MATTFD OPS1,Mathews Fire Department Ops-1,Fire-Tac,Matthews ,2
33552,831,A,MHILL PD 1,Mint Hill PD-1,Law Tac,Mint Hill,2
33584,833,A,MHILL PD 2,Mint Hill PD-2,Law Tac,Mint Hill,2
33616,835,A,MHILL PDDISP,Mint Hill PD Dispatch,Law Dispatch,Mint Hill,2
33648,837,A,MHILL CONF,Mint Hill PD Conference,Law Talk,Mint Hill,2
33680,839,A,MHILL TAC,Mint Hill PD TAC,Law Tac,Mint Hill,2
34000,84d,A,YORK COUNTY,York County Bridge,Interop,Mecklenburg Common/Mutual Aid,2
34032,84f,A,ALERT FIRE,ALERT Team - Fire,Interop,Mecklenburg Common/Mutual Aid,2
34064,851,A,ALERT POL,ALERT Team - Police,Interop,Mecklenburg Common/Mutual Aid,2
34096,853,A,ALERT EMS,ALERT Team - EMS,Interop,Mecklenburg Common/Mutual Aid,2
34128,855,A,ALERT CONF,ALERT Team - Conference,Interop,Mecklenburg Common/Mutual Aid,2
34160,857,A,ALERTCOOR,ALERT Team - Coordination,Interop,Mecklenburg Common/Mutual Aid,2
34384,865,A,CATS,CATS Security,Security,Charlotte Area Transit System (CATS),2
